Sentence #	Word	Tag
Sentence: 2451	bana	O
Sentence: 2451	denver	B-LOC
Sentence: 2451	'e	O
Sentence: 2451	kadar	O
Sentence: 2451	olan	O
Sentence: 2451	en	O
Sentence: 2451	düşük	O
Sentence: 2451	ücreti	O
Sentence: 2451	verin	O
Sentence: 2451	.	O
Sentence: 2452	qw	O
Sentence: 2452	kodunun	O
Sentence: 2452	anlamı	O
Sentence: 2452	nedir	O
Sentence: 2453	pazartesi	O
Sentence: 2453	-	O
Sentence: 2453	philadelphia	B-LOC
Sentence: 2453	uçak	O
Sentence: 2453	bileti	O
Sentence: 2454	pazar	O
Sentence: 2454	günü	O
Sentence: 2454	San	B-LOC
Sentence: 2454	Diego	O
Sentence: 2454	'ya	O
Sentence: 2454	akşam	O
Sentence: 2454	yemeği	O
Sentence: 2454	uçuşları	O
Sentence: 2454	nedir	O
Sentence: 2454	?	O
Sentence: 2455	washington	B-LOC
Sentence: 2455	atlanta	B-LOC
Sentence: 2455	'ye	O
Sentence: 2455	en	O
Sentence: 2455	ucuz	O
Sentence: 2455	uçuşu	O
Sentence: 2455	bulmak	O
Sentence: 2455	istiyorum	O
Sentence: 2456	on	B-LOC
Sentence: 2456	yedinci	B-DATE
Sentence: 2456	ağustosta	B-DATE
Sentence: 2456	san	B-LOC
Sentence: 2456	francisco	O
Sentence: 2456	'ya	O
Sentence: 2456	uçuş	O
Sentence: 2456	yapmak	O
Sentence: 2456	istiyorum	O
Sentence: 2457	lütfen	O
Sentence: 2457	philadelphia	B-LOC
Sentence: 2457	-	O
Sentence: 2457	denver	B-ORG
Sentence: 2457	havaalanı	I-ORG
Sentence: 2457	arasındaki	O
Sentence: 2457	tüm	O
Sentence: 2457	uçuşları	O
Sentence: 2457	göster	O
Sentence: 2458	12:00	B-TIME
Sentence: 2458	öğleden	O
Sentence: 2458	sonra	O
Sentence: 2458	cuma	B-DATE
Sentence: 2458	günü	O
Sentence: 2458	ayrılışta	O
Sentence: 2458	pittsburgh	B-LOC
Sentence: 2458	şehrinden	O
Sentence: 2458	san	B-LOC
Sentence: 2458	francisco	I-LOC
Sentence: 2458	şehrine	O
Sentence: 2458	uçuşları	O
Sentence: 2458	göster	O
Sentence: 2459	Amerikan	B-ORG
Sentence: 2459	uçuşları	O
Sentence: 2460	atlanta	B-LOC
Sentence: 2460	şehrinden	O
Sentence: 2460	boston	B-LOC
Sentence: 2460	şehrine	O
Sentence: 2460	en	O
Sentence: 2460	ucuz	O
Sentence: 2460	otobüs	O
Sentence: 2460	bileti	O
Sentence: 2461	San	B-LOC
Sentence: 2461	Francisco	O
Sentence: 2461	'ya	O
Sentence: 2461	en	O
Sentence: 2461	ucuz	O
Sentence: 2461	uçak	O
Sentence: 2461	bileti	O
Sentence: 2461	ücreti	O
Sentence: 2461	ne	O
Sentence: 2461	kadar	O
Sentence: 2461	?	O
Sentence: 2462	philadelphia	B-LOC
Sentence: 2462	to	B-LOC
Sentence: 2462	boston	I-LOC
Sentence: 2462	pazartesi	B-DATE
Sentence: 2463	lütfen	O
Sentence: 2463	las	B-LOC
Sentence: 2463	Vegas	O
Sentence: 2463	'tan	O
Sentence: 2463	New	B-LOC
Sentence: 2463	York	O
Sentence: 2463	'a	O
Sentence: 2463	ve	B-LOC
Sentence: 2463	New	B-LOC
Sentence: 2463	York	O
Sentence: 2463	'a	O
Sentence: 2463	yapılacak	O
Sentence: 2463	iki	O
Sentence: 2463	uçuşu	O
Sentence: 2463	listele	O
Sentence: 2464	Bana	O
Sentence: 2464	dallas	B-LOC
Sentence: 2464	-	O
Sentence: 2464	baltimore	B-LOC
Sentence: 2464	uçuşlarını	O
Sentence: 2464	göster	O
Sentence: 2465	şimdi	O
Sentence: 2465	New	B-LOC
Sentence: 2465	York	O
Sentence: 2465	'a	O
Sentence: 2465	dönüş	O
Sentence: 2465	uçuşları	O
Sentence: 2465	görmek	O
Sentence: 2465	istiyorum	O
Sentence: 2466	denver	B-LOC
Sentence: 2466	den	I-LOC
Sentence: 2466	dallas	B-LOC
Sentence: 2466	fort	I-LOC
Sentence: 2466	worth	I-LOC
Sentence: 2466	uçuş	O
Sentence: 2467	temmuz	B-DATE
Sentence: 2467	yirmi	B-DATE
Sentence: 2467	üçüncülüğü	O
Sentence: 2467	amerikalı	O
Sentence: 2467	uçuşu	O
Sentence: 2467	san	B-LOC
Sentence: 2467	francisco	O
Sentence: 2467	'ya	O
Sentence: 2468	Bana	O
Sentence: 2468	toronto	B-LOC
Sentence: 2468	'dan	O
Sentence: 2468	tüm	O
Sentence: 2468	uluslara	O
Sentence: 2468	uçuşları	O
Sentence: 2468	göster	O
Sentence: 2469	denver	B-LOC
Sentence: 2469	-	O
Sentence: 2469	san	B-LOC
Sentence: 2469	francisco	I-LOC
Sentence: 2469	arasındaki	O
Sentence: 2469	tüm	O
Sentence: 2469	uçuşları	O
Sentence: 2469	ağustos	B-DATE
Sentence: 2469	7'de	B-DATE
Sentence: 2469	göster	O
Sentence: 2470	Washington	B-LOC
Sentence: 2470	DC	B-LOC
Sentence: 2470	'ye	O
Sentence: 2470	giden	O
Sentence: 2470	united	B-ORG
Sentence: 2470	uçuşları	O
Sentence: 2470	göster	O
Sentence: 2471	Boston	B-LOC
Sentence: 2471	'dan	O
Sentence: 2471	ayrılmak	O
Sentence: 2471	ve	B-LOC
Sentence: 2471	denver	I-LOC
Sentence: 2471	'e	O
Sentence: 2471	gitmek	O
Sentence: 2471	için	O
Sentence: 2471	mümkün	O
Sentence: 2471	olduğu	O
Sentence: 2471	kadar	O
Sentence: 2471	erken	O
Sentence: 2471	bir	O
Sentence: 2471	uçuş	O
Sentence: 2471	istiyorum	O
Sentence: 2471	.	O
Sentence: 2472	cumartesiden	B-DATE
Sentence: 2472	dallas-san	B-LOC
Sentence: 2472	francisco	O
Sentence: 2472	-	O
Sentence: 2472	nonstop	O
Sentence: 2472	arası	O
Sentence: 2472	bütün	O
Sentence: 2472	uçuşları	O
Sentence: 2472	listele	O
Sentence: 2473	yirmi	B-DATE
Sentence: 2473	yedinci	I-DATE
Sentence: 2473	Ağustos	B-DATE
Sentence: 2473	'taki	O
Sentence: 2473	son	O
Sentence: 2473	seyahatiniz	O
Sentence: 2473	nedir	O
Sentence: 2473	?	O
Sentence: 2474	Bana	O
Sentence: 2474	baltimore	B-LOC
Sentence: 2474	dan	O
Sentence: 2474	oakland	B-LOC
Sentence: 2474	diline	O
Sentence: 2474	uçuşları	O
Sentence: 2474	göster	O
Sentence: 2474	lütfen	O
Sentence: 2475	united	B-ORG
Sentence: 2475	havayolları	I-ORG
Sentence: 2475	uçuşu	O
Sentence: 2475	san	B-LOC
Sentence: 2475	francisco	O
Sentence: 2475	'ya	O
Sentence: 2475	uçuyor	O
Sentence: 2475	ve	O
Sentence: 2475	philadelphia	B-LOC
Sentence: 2475	'de	O
Sentence: 2475	mola	O
Sentence: 2475	veriyor	O
Sentence: 2476	Amerikan	B-ORG
Sentence: 2476	havayollarını	O
Sentence: 2476	kullanarak	O
Sentence: 2476	boston	B-LOC
Sentence: 2476	ve	O
Sentence: 2476	oakland	B-LOC
Sentence: 2476	arasındaki	O
Sentence: 2476	tüm	O
Sentence: 2476	günlük	O
Sentence: 2476	uçuşları	O
Sentence: 2476	listele	O
Sentence: 2477	Hangi	O
Sentence: 2477	uçuşlar	O
Sentence: 2477	pazartesi	B-DATE
Sentence: 2477	gecesi	O
Sentence: 2477	denver	B-LOC
Sentence: 2477	için	O
Sentence: 2477	pittsburgh	B-LOC
Sentence: 2477	'dan	O
Sentence: 2477	ayrıldı	O
Sentence: 2478	Boston	B-LOC
Sentence: 2478	şehrinden	O
Sentence: 2478	San	B-LOC
Sentence: 2478	Francisco	I-LOC
Sentence: 2478	şehrine	O
Sentence: 2478	olan	O
Sentence: 2478	tüm	O
Sentence: 2478	uçuşları	O
Sentence: 2478	maksimum	O
Sentence: 2478	durak	O
Sentence: 2478	sayısı	O
Sentence: 2478	ile	O
Sentence: 2478	listeler	O
Sentence: 2479	doğu	B-ORG
Sentence: 2479	havayolları	I-ORG
Sentence: 2479	boston	B-LOC
Sentence: 2479	ve	O
Sentence: 2479	washington	B-LOC
Sentence: 2479	arasında	O
Sentence: 2479	uçuyor	O
Sentence: 2479	mu	O
Sentence: 2479	?	O
Sentence: 2480	ne	O
Sentence: 2480	pittsburgh	B-LOC
Sentence: 2480	şehrinden	O
Sentence: 2480	san	B-LOC
Sentence: 2480	francisco	I-LOC
Sentence: 2480	şehrine	O
Sentence: 2480	uçuşlar	O
Sentence: 2481	denver	B-LOC
Sentence: 2481	ve	I-LOC
Sentence: 2481	oakland	B-LOC
Sentence: 2481	arasında	O
Sentence: 2481	bir	O
Sentence: 2481	uçuş	O
Sentence: 2481	bulun	O
Sentence: 2481	uçuş	O
Sentence: 2481	öğleden	O
Sentence: 2481	sonra	O
Sentence: 2481	olmalı	O
Sentence: 2481	ve	B-LOC
Sentence: 2481	öğleden	O
Sentence: 2481	sonra	O
Sentence: 2481	5'e	B-TIME
Sentence: 2481	yaklaşın	O
Sentence: 2482	dallas	B-ORG
Sentence: 2482	havaalanı	I-ORG
Sentence: 2482	ile	O
Sentence: 2482	dallas	B-ORG
Sentence: 2482	şehir	O
Sentence: 2482	merkezi	O
Sentence: 2482	arasındaki	O
Sentence: 2482	kara	O
Sentence: 2482	taşımacılığını	O
Sentence: 2482	anlatabilir	O
Sentence: 2482	misiniz	O
Sentence: 2482	?	O
Sentence: 2483	8	B-DATE
Sentence: 2483	Temmuz’da	B-DATE
Sentence: 2483	sabah	O
Sentence: 2483	Newark’tan	B-LOC
Sentence: 2483	Orlando’ya	B-LOC
Sentence: 2483	uçmak	O
Sentence: 2483	istiyorum	O
Sentence: 2483	.	O
Sentence: 2484	ilk	O
Sentence: 2484	uçuşu	O
Sentence: 2484	göster	O
Sentence: 2484	pittsburgh	B-LOC
Sentence: 2484	dan	O
Sentence: 2484	atlanta	B-LOC
Sentence: 2484	çarşamba	B-DATE
Sentence: 2485	yyz	B-CODE
Sentence: 2485	nedir	O
Sentence: 2486	yirminci	B-DATE
Sentence: 2486	perşembe	B-DATE
Sentence: 2486	günü	O
Sentence: 2486	San	B-LOC
Sentence: 2486	Jose	I-LOC
Sentence: 2486	ile	O
Sentence: 2486	Nashville	B-LOC
Sentence: 2486	arası	O
Sentence: 2486	uçuşlar	O
Sentence: 2486	nelerdir	O
Sentence: 2487	los	B-ORG
Sentence: 2487	angeles	I-ORG
Sentence: 2487	uluslararası	I-ORG
Sentence: 2487	havaalanından	O
Sentence: 2487	los	B-ORG
Sentence: 2487	angeles	I-ORG
Sentence: 2487	mesafe	O
Sentence: 2487	ne	O
Sentence: 2487	kadar	O
Sentence: 2487	?	O
Sentence: 2488	göster	O
Sentence: 2488	san	B-LOC
Sentence: 2488	diego	I-LOC
Sentence: 2488	-	O
Sentence: 2488	los	B-LOC
Sentence: 2488	angeles	I-LOC
Sentence: 2488	arası	O
Sentence: 2488	tüm	O
Sentence: 2488	uçuşları	O
Sentence: 2488	göster	O
Sentence: 2489	san	B-LOC
Sentence: 2489	francisco	I-LOC
Sentence: 2489	pazartesi	B-DATE
Sentence: 2489	öğleden	O
Sentence: 2489	sonra	O
Sentence: 2489	pittsburgh	B-LOC
Sentence: 2489	'a	O
Sentence: 2489	gelen	O
Sentence: 2489	tüm	O
Sentence: 2489	uçuşları	O
Sentence: 2489	listele	O
Sentence: 2490	san	B-LOC
Sentence: 2490	Francisco	O
Sentence: 2490	'dan	O
Sentence: 2490	Delta	B-ORG
Sentence: 2490	Delta	I-ORG
Sentence: 2490	uçuşlarını	O
Sentence: 2490	göster	O
Sentence: 2491	san	B-LOC
Sentence: 2491	francisco	I-LOC
Sentence: 2491	-	O
Sentence: 2491	boston	B-LOC
Sentence: 2491	philadelphia	I-LOC
Sentence: 2491	veya	O
Sentence: 2491	baltimore	B-LOC
Sentence: 2491	arasındaki	O
Sentence: 2491	tüm	O
Sentence: 2491	uçuşları	O
Sentence: 2491	göster	O
Sentence: 2492	san	B-LOC
Sentence: 2492	francisco	I-LOC
Sentence: 2492	denver	B-LOC
Sentence: 2492	öğleden	O
Sentence: 2492	sonra	O
Sentence: 2492	uçuşları	O
Sentence: 2492	nelerdir	O
Sentence: 2493	milwaukee	B-LOC
Sentence: 2493	den	B-LOC
Sentence: 2493	denver	I-LOC
Sentence: 2493	colorado	B-LOC
Sentence: 2493	bir	O
Sentence: 2493	sabah	O
Sentence: 2493	uçuş	O
Sentence: 2493	istiyorum	O
Sentence: 2493	lütfen	O
Sentence: 2494	denver	B-LOC
Sentence: 2494	'e	O
Sentence: 2494	tüm	O
Sentence: 2494	uçuşları	O
Sentence: 2494	göster	O
Sentence: 2494	bu	O
Sentence: 2494	saat	O
Sentence: 2494	19:	O
Sentence: 2494	00	O
Sentence: 2494	'	O
Sentence: 2494	dan	O
Sentence: 2494	sonra	O
Sentence: 2494	ve	B-LOC
Sentence: 2494	yarından	O
Sentence: 2494	sonraki	O
Sentence: 2494	gün	O
Sentence: 2495	bana	O
Sentence: 2495	continental	B-ORG
Sentence: 2495	uçuşları	O
Sentence: 2495	ver	O
Sentence: 2496	dallas	B-LOC
Sentence: 2496	fort	I-LOC
Sentence: 2496	worth	I-LOC
Sentence: 2496	bir	O
Sentence: 2496	mola	O
Sentence: 2496	ile	O
Sentence: 2496	oaklandland	B-LOC
Sentence: 2496	ve	O
Sentence: 2496	boston	B-LOC
Sentence: 2496	arasında	O
Sentence: 2496	ne	O
Sentence: 2496	kadar	O
Sentence: 2496	uçuş	O
Sentence: 2496	var	O
Sentence: 2497	Boston’dan	B-LOC
Sentence: 2497	atlanta’ya	B-LOC
Sentence: 2497	gidiyorum	O
Sentence: 2497	ve	O
Sentence: 2497	bazen	O
Sentence: 2497	akşam	B-TIME
Sentence: 2497	5	O
Sentence: 2497	’	O
Sentence: 2497	ten	O
Sentence: 2497	sonra	O
Sentence: 2497	gitmek	O
Sentence: 2497	istiyorum	O
Sentence: 2497	ama	O
Sentence: 2497	ne	O
Sentence: 2497	tür	O
Sentence: 2497	bir	O
Sentence: 2497	uçakta	O
Sentence: 2497	olduğunu	O
Sentence: 2497	bilmek	O
Sentence: 2497	istiyorum	O
Sentence: 2497	.	O
Sentence: 2498	San	B-LOC
Sentence: 2498	Francisco	O
Sentence: 2498	'ya	O
Sentence: 2498	kaç	O
Sentence: 2498	tane	O
Sentence: 2498	united	B-ORG
Sentence: 2498	uçuş	O
Sentence: 2498	var	O
Sentence: 2499	temmuz	B-DATE
Sentence: 2499	yedinci	B-DATE
Sentence: 2499	denver	B-LOC
Sentence: 2499	den	I-LOC
Sentence: 2499	baltimorea	B-LOC
Sentence: 2499	dönüşü	O
Sentence: 2499	olan	O
Sentence: 2499	united	B-ORG
Sentence: 2499	havayollarında	O
Sentence: 2499	birinci	O
Sentence: 2499	sınıf	O
Sentence: 2499	seyahat	O
Sentence: 2499	eden	O
Sentence: 2499	gidiş	O
Sentence: 2499	-	O
Sentence: 2499	dönüş	O
Sentence: 2499	biletinin	O
Sentence: 2499	ücreti	O
Sentence: 2499	nedir	O
Sentence: 2500	san	B-LOC
Sentence: 2500	francisco	O
Sentence: 2500	'da	O
Sentence: 2500	hangi	O
Sentence: 2500	karayolu	O
Sentence: 2500	taşımacılığı	O
Sentence: 2500	mevcuttur	O
Sentence: 2501	Hangi	O
Sentence: 2501	northwest	B-ORG
Sentence: 2501	havayolu	I-ORG
Sentence: 2501	uçuşları	O
Sentence: 2501	öğleden	B-TIME
Sentence: 2501	önce	O
Sentence: 2501	denver	B-LOC
Sentence: 2501	'den	O
Sentence: 2501	ayrıldı	O
Sentence: 2502	herhangi	O
Sentence: 2502	bir	O
Sentence: 2502	gösteri	O
Sentence: 2502	bana	O
Sentence: 2502	pazartesi	B-DATE
Sentence: 2502	günü	O
Sentence: 2502	san	B-LOC
Sentence: 2502	francisco	O
Sentence: 2502	'ya	O
Sentence: 2502	birinci	O
Sentence: 2502	sınıf	O
Sentence: 2502	biletlerin	O
Sentence: 2502	ne	O
Sentence: 2502	kadar	O
Sentence: 2502	olduğunu	O
Sentence: 2502	göster	O
Sentence: 2502	.	O
Sentence: 2503	columbus	B-LOC
Sentence: 2503	şehrinden	O
Sentence: 2503	milwaukee	B-LOC
Sentence: 2503	şehrine	O
Sentence: 2503	ucuz	O
Sentence: 2503	uçuşlar	O
Sentence: 2504	washington	B-LOC
Sentence: 2504	dc	B-LOC
Sentence: 2504	'e	O
Sentence: 2504	giden	O
Sentence: 2504	çarşamba	B-DATE
Sentence: 2504	günü	O
Sentence: 2504	yapılan	O
Sentence: 2504	en	O
Sentence: 2504	son	O
Sentence: 2504	uçuş	O
Sentence: 2504	nedir	O
Sentence: 2504	?	O
Sentence: 2505	gösteri	O
Sentence: 2505	pittsburgh	B-LOC
Sentence: 2505	den	O
Sentence: 2505	oakland	B-LOC
Sentence: 2505	ye	O
Sentence: 2505	uçak	O
Sentence: 2505	biletlerini	O
Sentence: 2505	bizimle	O
Sentence: 2505	paylaşın	O
Sentence: 2506	pittsburgh	B-LOC
Sentence: 2506	-	O
Sentence: 2506	philadelphia	B-LOC
Sentence: 2506	arasındaki	O
Sentence: 2506	tüm	O
Sentence: 2506	uçuşlar	O
Sentence: 2507	Boston’dan	B-LOC
Sentence: 2507	denver’e	B-LOC
Sentence: 2507	sonra	O
Sentence: 2507	da	O
Sentence: 2507	San	B-LOC
Sentence: 2507	Francisco	O
Sentence: 2507	’	O
Sentence: 2507	ya	O
Sentence: 2507	uçup	O
Sentence: 2507	Boston’a	B-LOC
Sentence: 2507	geri	O
Sentence: 2507	dönmeliyim	O
Sentence: 2507	.	O
Sentence: 2508	ewr	B-CODE
Sentence: 2508	ne	O
Sentence: 2508	anlama	O
Sentence: 2508	geliyor	O
Sentence: 2509	17	B-DATE
Sentence: 2509	baltimore	B-LOC
Sentence: 2509	'a	O
Sentence: 2509	en	O
Sentence: 2509	ucuz	O
Sentence: 2509	uçuş	O
Sentence: 2509	nedir	O
Sentence: 2510	united	B-ORG
Sentence: 2510	havayollarında	O
Sentence: 2510	Oakland	B-LOC
Sentence: 2510	'a	O
Sentence: 2510	uçmanın	O
Sentence: 2510	maliyeti	O
Sentence: 2510	nedir	O
Sentence: 2510	?	O
Sentence: 2511	washington	B-LOC
Sentence: 2511	dc	B-LOC
Sentence: 2511	'ye	O
Sentence: 2511	uçuşlarla	O
Sentence: 2511	ilgili	O
Sentence: 2511	bilgi	O
Sentence: 2511	istiyorum	O
Sentence: 2511	Çarşamba	B-DATE
Sentence: 2511	günü	O
Sentence: 2511	saat	O
Sentence: 2511	16'dan	B-TIME
Sentence: 2511	sonra	O
Sentence: 2511	veya	O
Sentence: 2511	perşembe	B-DATE
Sentence: 2511	9'dan	B-TIME
Sentence: 2511	önce	O
Sentence: 2511	ayrılmak	O
Sentence: 2511	istiyorum	O
Sentence: 2511	.	O
Sentence: 2512	Baltimore	B-LOC
Sentence: 2512	'a	O
Sentence: 2512	uçmak	O
Sentence: 2512	istiyorum	O
Sentence: 2512	.	O
Sentence: 2513	Bana	O
Sentence: 2513	st	O
Sentence: 2513	.	O
Sentence: 2513	kara	O
Sentence: 2513	taşımacılığını	O
Sentence: 2513	anlat	O
Sentence: 2513	.	O
Sentence: 2513	petersburg	O
Sentence: 2513	havaalanı	O
Sentence: 2514	cumartesi	B-DATE
Sentence: 2514	günü	O
Sentence: 2514	philadelphia	B-LOC
Sentence: 2514	den	B-LOC
Sentence: 2514	denver	I-LOC
Sentence: 2514	'a	O
Sentence: 2514	kadar	O
Sentence: 2514	tüm	O
Sentence: 2514	uçuşlarınız	O
Sentence: 2514	neler	O
Sentence: 2515	toronto	B-LOC
Sentence: 2515	şehrinden	O
Sentence: 2515	salt	B-LOC
Sentence: 2515	lake	I-LOC
Sentence: 2515	city	I-LOC
Sentence: 2515	şehrine	O
Sentence: 2515	uçuşları	O
Sentence: 2515	listeler	O
Sentence: 2516	boston	B-LOC
Sentence: 2516	'a	O
Sentence: 2516	uçabileceğim	O
Sentence: 2516	en	O
Sentence: 2516	son	O
Sentence: 2516	uçuşlar	O
Sentence: 2516	hangileri	O
Sentence: 2516	?	O
Sentence: 2517	dfw	B-CODE
Sentence: 2517	ve	O
Sentence: 2517	oakland	B-LOC
Sentence: 2517	arasındaki	O
Sentence: 2517	uçuşlar	O
Sentence: 2518	st.	B-LOC
Sentence: 2518	petersburg	I-LOC
Sentence: 2518	florida	B-LOC
Sentence: 2518	tocoma	O
Sentence: 2518	washington	B-LOC
Sentence: 2518	yarın	O
Sentence: 2518	ayrılıyor	O
Sentence: 2518	ve	O
Sentence: 2518	milwaukee	B-LOC
Sentence: 2518	bir	O
Sentence: 2518	mola	O
Sentence: 2518	vermek	O
Sentence: 2518	istiyorum	O
Sentence: 2518	lütfen	O
Sentence: 2519	atlanta	B-LOC
Sentence: 2519	şehrinden	O
Sentence: 2519	washington	B-LOC
Sentence: 2519	şehrine	O
Sentence: 2519	uçuşlar	O
Sentence: 2520	göster	O
Sentence: 2520	den	O
Sentence: 2520	meland	O
Sentence: 2521	san	B-LOC
Sentence: 2521	francisco	O
Sentence: 2521	-	O
Sentence: 2521	philadelphia	B-LOC
Sentence: 2521	arası	O
Sentence: 2521	en	O
Sentence: 2521	ucuz	O
Sentence: 2521	uçuşları	O
Sentence: 2521	göster	O
Sentence: 2522	Tüm	O
Sentence: 2522	pittsburgh	B-LOC
Sentence: 2522	-	O
Sentence: 2522	san	B-LOC
Sentence: 2522	francisco	I-LOC
Sentence: 2522	arası	O
Sentence: 2522	uçuşları	O
Sentence: 2522	göster	O
Sentence: 2523	New	B-LOC
Sentence: 2523	York	I-LOC
Sentence: 2523	-	O
Sentence: 2523	Miami	B-LOC
Sentence: 2523	arası	O
Sentence: 2523	gidiş	O
Sentence: 2523	geliş	O
Sentence: 2523	ucuz	O
Sentence: 2523	otobüs	O
Sentence: 2523	ve	O
Sentence: 2523	tren	O
Sentence: 2523	biletleri	O
Sentence: 2524	Bana	O
Sentence: 2524	dallas	B-LOC
Sentence: 2524	'ta	O
Sentence: 2524	duran	O
Sentence: 2524	San	B-LOC
Sentence: 2524	Francisco	O
Sentence: 2524	'ya	O
Sentence: 2524	uçuşları	O
Sentence: 2524	göster	O
Sentence: 2525	Las	B-LOC
Sentence: 2525	Vegas	O
Sentence: 2525	'tan	O
Sentence: 2525	Phoenix	B-LOC
Sentence: 2525	'e	O
Sentence: 2526	Bana	O
Sentence: 2526	Boston	B-LOC
Sentence: 2526	şehrinden	O
Sentence: 2526	Oakland	B-LOC
Sentence: 2526	şehrine	O
Sentence: 2526	uçuşları	O
Sentence: 2526	göster	O
Sentence: 2527	geç	O
Sentence: 2527	uçuş	O
Sentence: 2527	çarşamba	B-DATE
Sentence: 2527	gününe	O
Sentence: 2527	oakland	B-LOC
Sentence: 2527	diyarından	O
Sentence: 2527	tuz	O
Sentence: 2527	gölüne	O
Sentence: 2527	ihtiyacım	O
Sentence: 2527	var	O
Sentence: 2528	pittsburgh	B-LOC
Sentence: 2528	'a	O
Sentence: 2528	bilgiye	O
Sentence: 2528	ihtiyacım	O
Sentence: 2528	var	O
Sentence: 2529	lütfen	O
Sentence: 2529	Indianapolis	B-LOC
Sentence: 2529	ile	O
Sentence: 2529	Orlando	B-LOC
Sentence: 2529	arasındaki	O
Sentence: 2529	tüm	O
Sentence: 2529	uçuşları	O
Sentence: 2529	Aralık	B-DATE
Sentence: 2529	ayının	O
Sentence: 2529	yirmi	B-DATE
Sentence: 2529	yedinci	I-DATE
Sentence: 2529	günlerinde	O
Sentence: 2529	listeleyin	O
Sentence: 2530	Tamam	O
Sentence: 2530	salı	B-DATE
Sentence: 2530	günü	O
Sentence: 2530	ilk	O
Sentence: 2530	kez	O
Sentence: 2530	öğleden	O
Sentence: 2530	sonra	O
Sentence: 2530	memphis’e	B-LOC
Sentence: 2530	gelen	O
Sentence: 2530	memphis’e	B-LOC
Sentence: 2530	Houston’dan	B-LOC
Sentence: 2530	memphis’e	B-LOC
Sentence: 2530	aktarmasız	O
Sentence: 2530	uçuş	O
Sentence: 2530	istiyorum	O
Sentence: 2531	san	B-LOC
Sentence: 2531	francisco	O
Sentence: 2531	'ya	O
Sentence: 2531	her	O
Sentence: 2531	öğleden	O
Sentence: 2531	sonra	O
Sentence: 2531	ayrılmak	O
Sentence: 2531	üzere	O
Sentence: 2531	bir	O
Sentence: 2531	uçuş	O
Sentence: 2531	istiyorum	O
Sentence: 2531	.	O
Sentence: 2532	Baltimore	B-LOC
Sentence: 2532	-	O
Sentence: 2532	Atlanta	B-LOC
Sentence: 2532	gidiş	O
Sentence: 2532	dönüş	O
Sentence: 2532	biletleri	O
Sentence: 2532	bana	O
Sentence: 2532	göster	O
Sentence: 2533	pazar	B-DATE
Sentence: 2533	günleri	O
Sentence: 2533	öğleden	B-TIME
Sentence: 2533	sonra	O
Sentence: 2533	philadelphia	B-LOC
Sentence: 2533	'den	O
Sentence: 2533	ayrılan	O
Sentence: 2533	tüm	O
Sentence: 2533	uçuşları	O
Sentence: 2533	göster	O
Sentence: 2534	milwaukee	B-LOC
Sentence: 2534	ile	O
Sentence: 2534	orlando	B-LOC
Sentence: 2534	arasındaki	O
Sentence: 2534	tek	O
Sentence: 2534	yönlü	O
Sentence: 2534	uçuşlar	O
Sentence: 2535	bana	O
Sentence: 2535	detroit	B-LOC
Sentence: 2535	ile	O
Sentence: 2535	westchester	B-LOC
Sentence: 2535	county	I-LOC
Sentence: 2535	arasındaki	O
Sentence: 2535	tek	O
Sentence: 2535	yolu	O
Sentence: 2535	uçuşları	O
Sentence: 2535	göster	O
Sentence: 2536	Dallas	B-LOC
Sentence: 2536	-	O
Sentence: 2536	Pittsburgh	B-LOC
Sentence: 2536	arasında	O
Sentence: 2536	8.00'den	B-TIME
Sentence: 2536	önce	O
Sentence: 2536	giriş	O
Sentence: 2536	yapan	O
Sentence: 2536	bir	O
Sentence: 2536	gidiş	O
Sentence: 2536	dönüş	O
Sentence: 2536	yolculuk	O
Sentence: 2536	için	O
Sentence: 2536	seyahat	O
Sentence: 2536	düzenlemeleri	O
Sentence: 2536	bulun	O
Sentence: 2537	oakland	B-LOC
Sentence: 2537	diyarına	O
Sentence: 2537	united	B-ORG
Sentence: 2537	olarak	O
Sentence: 2537	gitmek	O
Sentence: 2537	istiyorum	O
Sentence: 2537	ve	O
Sentence: 2537	838'de	B-TIME
Sentence: 2537	ayrılmalıyım	O
Sentence: 2537	.	O
Sentence: 2538	boston	B-LOC
Sentence: 2538	-	O
Sentence: 2538	san	B-LOC
Sentence: 2538	francisco	I-LOC
Sentence: 2538	arasındaki	O
Sentence: 2538	tüm	O
Sentence: 2538	united	B-ORG
Sentence: 2538	uçuşları	O
Sentence: 2538	ücret	O
Sentence: 2538	koduyla	O
Sentence: 2538	listeler	O
Sentence: 2539	kısıtlama	O
Sentence: 2539	nedir	O
Sentence: 2539	ap	O
Sentence: 2539	80	O
Sentence: 2540	mayıs	B-DATE
Sentence: 2540	onsekizinci	B-DATE
Sentence: 2540	salı	B-DATE
Sentence: 2540	günü	O
Sentence: 2540	tacoma	B-LOC
Sentence: 2540	'ya	O
Sentence: 2540	uçuşların	O
Sentence: 2540	nelerdir	O
Sentence: 2541	logan	B-ORG
Sentence: 2541	havaalanında	O
Sentence: 2541	ne	O
Sentence: 2541	tür	O
Sentence: 2541	bir	O
Sentence: 2541	karayolu	O
Sentence: 2541	taşımacılığı	O
Sentence: 2541	mevcuttur	O
Sentence: 2542	ne	O
Sentence: 2542	Indianapolis	B-LOC
Sentence: 2542	şehrinden	O
Sentence: 2542	Memphis	B-LOC
Sentence: 2542	uçak	O
Sentence: 2542	bileti	O
